agent,group,model,AS_fit,DB_fit,SG_fit,Unnamed: 0,VS_fit,fit_AS,fit_ASG,fit_DB,fit_SG,fit_VS,id,r2,lambda,beta,tau,par,initial_eps_soc,eta_eps_soc
1,28,VS,416.6177604038545,420.7636660211678,410.5353548105013,14160,405.0405410729037,416.6177604038545,411.62049608605577,420.7636660211678,410.53535481050125,405.04054107290375,44,0.24591506487766196,2.2236208624230667,0.12168418056327421,0.11015919514138532,0.16056356446442455,,
1,28,SG,416.6177604038545,420.7636660211678,410.5353548105013,14160,405.0405410729037,416.6177604038545,411.62049608605577,420.7636660211678,410.53535481050125,405.04054107290375,44,0.23568508579988923,1.4511809469282517,0.2950164756424815,0.07386137302074172,16.201568394107323,,
1,28,ASG,416.6177604038545,420.7636660211678,410.5353548105013,14160,405.0405410729037,416.6177604038545,411.62049608605577,420.7636660211678,410.53535481050125,405.04054107290375,44,0.23366482213391754,1.272110421411531,0.329982082181954,0.06903866605535394,,15.794845146841176,0.043289185512862795
4,28,AS,370.6469701481906,371.9550758202988,369.30190613463526,14880,386.2948113010201,381.84023484473425,380.35595115895603,385.58263565168664,380.32628483778706,384.3943286953101,45,0.282572544666561,0.8710249041819473,0.42951793850313863,0.053262542245487016,,,
4,28,DB,370.6469701481906,371.9550758202988,369.30190613463526,14880,386.2948113010201,381.84023484473425,380.35595115895603,385.58263565168664,380.32628483778706,384.3943286953101,45,0.27551942242691774,0.85117460776461,0.43785629552750344,0.053176012068178964,0.21428570000000002,,
4,28,VS,370.6469701481906,371.9550758202988,369.30190613463526,14880,386.2948113010201,381.84023484473425,380.35595115895603,385.58263565168664,380.32628483778706,384.3943286953101,45,0.27774284908385016,1.4136923480347878,0.2574692351411377,0.07739171955719526,0.116,,
4,28,SG,370.6469701481906,371.9550758202988,369.30190613463526,14880,386.2948113010201,381.84023484473425,380.35595115895603,385.58263565168664,380.32628483778706,384.3943286953101,45,0.2854952782767194,0.8393505429923064,0.43321162409601716,0.05184461692179889,14.99265175460556,,
4,28,ASG,370.6469701481906,371.9550758202988,369.30190613463526,14880,386.2948113010201,381.84023484473425,380.35595115895603,385.58263565168664,380.32628483778706,384.3943286953101,45,0.2854399153483641,1.0439321252636258,0.3799469398956468,0.05921474400200381,,16.14939031152719,0.010161011415631025
3,28,AS,394.36609283710783,409.6785692313835,410.1348725845994,16800,409.6136306139021,394.36609283710783,405.4544438139827,409.6785692313835,410.1348725845994,409.6136306139021,46,0.26578823753350256,0.9036006406777757,0.35541226247464336,0.05934135030297119,,,
3,28,DB,394.36609283710783,409.6785692313835,410.1348725845994,16800,409.6136306139021,394.36609283710783,405.4544438139827,409.6785692313835,410.1348725845994,409.6136306139021,46,0.23728020784898413,1.0377689666914032,0.3097785493542078,0.06923183226378472,0.21428570000000002,,
3,28,VS,394.36609283710783,409.6785692313835,410.1348725845994,16800,409.6136306139021,394.36609283710783,405.4544438139827,409.6785692313835,410.1348725845994,409.6136306139021,46,0.2374011074335559,1.0253489350225542,0.3238945315940256,0.06613850322003165,0.116,,
3,28,SG,394.36609283710783,409.6785692313835,410.1348725845994,16800,409.6136306139021,394.36609283710783,405.4544438139827,409.6785692313835,410.1348725845994,409.6136306139021,46,0.2364306842837765,1.2460368990030248,0.22858645064197644,0.0799904928477408,13.91808407184606,,
3,28,ASG,394.36609283710783,409.6785692313835,410.1348725845994,16800,409.6136306139021,394.36609283710783,405.4544438139827,409.6785692313835,410.1348725845994,409.6136306139021,46,0.2451444807261921,0.7783089071784266,0.3970500995207291,0.04922590811440881,,9.287835705087332,0.01723642244861258
2,28,AS,381.8402348447342,385.5826356516866,380.32628483778706,27600,384.3943286953101,370.6469701481906,375.97905991107905,371.9550758202988,369.30190613463526,386.2948113010201,47,0.30386308941545404,1.1574735290848583,0.2890338320118858,0.059927237085075136,,,
2,28,DB,381.8402348447342,385.5826356516866,380.32628483778706,27600,384.3943286953101,370.6469701481906,375.97905991107905,371.9550758202988,369.30190613463526,386.2948113010201,47,0.3013131297132865,1.2206379095752014,0.2746758894831777,0.06311287022873445,0.21428570000000002,,
2,28,VS,381.8402348447342,385.5826356516866,380.32628483778706,27600,384.3943286953101,370.6469701481906,375.97905991107905,371.9550758202988,369.30190613463526,386.2948113010201,47,0.273703486076624,1.1494502183304363,0.29565205541934736,0.06050877523900596,0.116,,
2,28,SG,381.8402348447342,385.5826356516866,380.32628483778706,27600,384.3943286953101,370.6469701481906,375.97905991107905,371.9550758202988,369.30190613463526,386.2948113010201,47,0.30628878043015795,1.091408408111746,0.2989740562826577,0.05800392326933697,8.054646298378039,,
2,28,ASG,381.8402348447342,385.5826356516866,380.32628483778706,27600,384.3943286953101,370.6469701481906,375.97905991107905,371.9550758202988,369.30190613463526,386.2948113010201,47,0.2929015898972467,1.0913531803009866,0.2989629870708678,0.057996465773810825,,8.122501565175435,0.02067838505111804
4,29,AS,420.2912715895162,416.080700336274,424.3308179617805,10320,435.36226638280647,448.3579184268092,467.03321435790303,452.13714609880356,448.3396241402217,449.2267221690277,48,0.13457295099816807,0.6757112162302922,0.4652811773361989,0.04410823154159386,,,
4,29,DB,420.2912715895162,416.080700336274,424.3308179617805,10320,435.36226638280647,448.3579184268092,467.03321435790303,452.13714609880356,448.3396241402217,449.2267221690277,48,0.1268386887395329,0.6471320918105679,0.4743129104083988,0.040857658665438105,0.23443795769332232,,
4,29,VS,420.2912715895162,416.080700336274,424.3308179617805,10320,435.36226638280647,448.3579184268092,467.03321435790303,452.13714609880356,448.3396241402217,449.2267221690277,48,0.1331139638087227,0.8989582261150791,0.3041811335900634,0.0703129187695077,0.116,,
4,29,SG,420.2912715895162,416.080700336274,424.3308179617805,10320,435.36226638280647,448.3579184268092,467.03321435790303,452.13714609880356,448.3396241402217,449.2267221690277,48,0.13488740315562714,0.837693754967815,0.3751401763862124,0.06041472688924537,18.999999999999996,,
4,29,ASG,420.2912715895162,416.080700336274,424.3308179617805,10320,435.36226638280647,448.3579184268092,467.03321435790303,452.13714609880356,448.3396241402217,449.2267221690277,48,0.09386205441462438,0.7129091538842055,0.4285661292415792,0.04912906162840246,,18.999999999999996,0.005275519774146752
3,29,AS,415.7203837308232,418.64608218898815,420.93011980756415,12720,427.3721428401766,394.5910636830259,408.7133056125326,397.4869047573435,411.7764602188177,422.31471290270065,49,0.26536939766799383,0.5061422811264292,0.5069550493053835,0.027727746950863896,,,
3,29,DB,415.7203837308232,418.64608218898815,420.93011980756415,12720,427.3721428401766,394.5910636830259,408.7133056125326,397.4869047573435,411.7764602188177,422.31471290270065,49,0.2599780604876044,0.5108055623657193,0.5611302398528409,0.029195341976650184,0.21428570000000002,,
3,29,VS,415.7203837308232,418.64608218898815,420.93011980756415,12720,427.3721428401766,394.5910636830259,408.7133056125326,397.4869047573435,411.7764602188177,422.31471290270065,49,0.21375484528813718,1.4375269629494265,0.1638349559712005,0.10015647776608957,0.16428707380089988,,
3,29,SG,415.7203837308232,418.64608218898815,420.93011980756415,12720,427.3721428401766,394.5910636830259,408.7133056125326,397.4869047573435,411.7764602188177,422.31471290270065,49,0.23337445563721163,1.073893225913985,0.3077053850373904,0.07358152560924441,10.338337924322229,,
3,29,ASG,415.7203837308232,418.64608218898815,420.93011980756415,12720,427.3721428401766,394.5910636830259,408.7133056125326,397.4869047573435,411.7764602188177,422.31471290270065,49,0.23907728907811016,0.7480629532268901,0.4234121727443885,0.05163469966797374,,10.723387854453502,0.009498401351444854
1,29,AS,448.3579184268092,452.13714609880344,448.33962414022176,16320,449.2267221690277,415.7203837308232,415.20379037220016,418.6460821889881,420.93011980756415,427.3721428401767,50,0.22603184914700647,1.0009188946880774,0.4112240687286688,0.059980961328517116,,,
1,29,DB,448.3579184268092,452.13714609880344,448.33962414022176,16320,449.2267221690277,415.7203837308232,415.20379037220016,418.6460821889881,420.93011980756415,427.3721428401767,50,0.22058492493006565,1.005964713835749,0.40968626877766745,0.05997340748636805,0.21428570000000002,,
1,29,VS,448.3579184268092,452.13714609880344,448.33962414022176,16320,449.2267221690277,415.7203837308232,415.20379037220016,418.6460821889881,420.93011980756415,427.3721428401767,50,0.20433916626453805,2.0431337787863026,0.12356208781350247,0.11406651065621061,0.116,,
1,29,SG,448.3579184268092,452.13714609880344,448.33962414022176,16320,449.2267221690277,415.7203837308232,415.20379037220016,418.6460821889881,420.93011980756415,427.3721428401767,50,0.21633261390248665,1.6335291950679816,0.23501442922940313,0.09390224576460648,18.90931821207085,,
1,29,ASG,448.3579184268092,452.13714609880344,448.33962414022176,16320,449.2267221690277,415.7203837308232,415.20379037220016,418.6460821889881,420.93011980756415,427.3721428401767,50,0.2269936177351334,4.799879628851178,0.19487121285730094,0.12850949998548938,,11.822835087203437,0.0925963256762373
2,29,AS,394.5910636830259,397.4869047573435,411.7764602188177,24720,422.31471290270065,420.2912715895162,421.38038323599557,416.080700336274,424.33081796178044,435.3622663828064,51,0.21752199068877975,0.31208049510637903,0.5169787415890887,0.001238123406513246,,,
2,29,DB,394.5910636830259,397.4869047573435,411.7764602188177,24720,422.31471290270065,420.2912715895162,421.38038323599557,416.080700336274,424.33081796178044,435.3622663828064,51,0.2253610290771805,0.29106952102229255,0.5292399190667688,0.0005879163885323664,0.21428570000000002,,
2,29,VS,394.5910636830259,397.4869047573435,411.7764602188177,24720,422.31471290270065,420.2912715895162,421.38038323599557,416.080700336274,424.33081796178044,435.3622663828064,51,0.18946353979686803,1.7605279780555478,0.05994924391111435,0.12006054351463072,0.116,,
2,29,SG,394.5910636830259,397.4869047573435,411.7764602188177,24720,422.31471290270065,420.2912715895162,421.38038323599557,416.080700336274,424.33081796178044,435.3622663828064,51,0.21000135817139357,1.2409552035264977,0.2440881027513624,0.08095097122154502,18.999999999999996,,
2,29,ASG,394.5910636830259,397.4869047573435,411.7764602188177,24720,422.31471290270065,420.2912715895162,421.38038323599557,416.080700336274,424.33081796178044,435.3622663828064,51,0.2154943351778007,1.2370143345105222,0.2461662104439963,0.08071089354938552,,18.999999999999996,0.027511660783856272
4,30,AS,408.1626200673762,409.6521652158601,408.9261979364985,2400,405.8693598538601,392.38208211751856,397.0412846216966,395.64911629357175,399.3779314521783,408.1028412193374,52,0.26373136488369175,1.5284061228760426,0.046726339751832366,0.09465704209119802,,,
4,30,DB,408.1626200673762,409.6521652158601,408.9261979364985,2400,405.8693598538601,392.38208211751856,397.0412846216966,395.64911629357175,399.3779314521783,408.1028412193374,52,0.2575361454173094,1.5241965795335137,0.04611262582301273,0.09623797596517941,0.21428570000000002,,
4,30,VS,408.1626200673762,409.6521652158601,408.9261979364985,2400,405.8693598538601,392.38208211751856,397.0412846216966,395.64911629357175,399.3779314521783,408.1028412193374,52,0.23412958059049702,1.528349729948717,0.04316668745716914,0.09377663338175268,0.116,,
4,30,SG,408.1626200673762,409.6521652158601,408.9261979364985,2400,405.8693598538601,392.38208211751856,397.0412846216966,395.64911629357175,399.3779314521783,408.1028412193374,52,0.2505197746396939,1.5246195232920219,0.04658416165653919,0.09389010224686502,18.999999999999996,,
4,30,ASG,408.1626200673762,409.6521652158601,408.9261979364985,2400,405.8693598538601,392.38208211751856,397.0412846216966,395.64911629357175,399.3779314521783,408.1028412193374,52,0.25486995982062133,1.5246085698252723,0.04658570934690782,0.09388898035592916,,18.999999999999996,0.019515568497927998
1,30,AS,392.38208211751856,395.6491162935717,399.3779314521783,25440,408.1028412193374,397.9983457276502,397.0518402967233,402.8167150345388,397.05852542543647,397.2049510814395,53,0.25902588436742885,0.36612340025425383,0.5125373715655508,0.006558991308179865,,,
