agent,group,round,env,trial,choice,reward,lambda,beta,tau,gamma,alpha,eps_soc,dummy,initial_eps_soc,eta_eps_soc,delta_soc
2.0,0.0,5.0,21.0,26,39,-0.26887535377666805,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,27,14,0.2407772247278852,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,28,15,0.17942332679095607,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,29,12,0.38166488880175387,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,30,23,0.19351924046970903,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,31,1,0.4555918826452834,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,32,2,0.33294896330584256,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,33,3,0.16641256405557714,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,34,11,0.3873128938746362,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,35,0,0.48194959487948885,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,36,25,0.13692222446839997,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,37,22,0.151051745081472,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,38,44,-0.013400663008100777,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,5.0,21.0,39,10,0.19710164226820392,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,0,72,-0.22038671752028058,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,1,103,0.09956970148842714,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,2,64,-0.36647821416597176,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,3,48,-0.4879438988678607,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,4,41,-0.19334399561145976,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,5,28,-0.1001330815948146,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,6,109,0.09640538785760577,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,7,32,0.018955538092435997,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,8,69,-0.2358726934751288,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,9,106,-0.42310663998569736,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,10,21,0.22406501448776928,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,11,104,-0.18845599632194526,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,12,10,0.28357137625440376,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,13,87,0.12619391020968707,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,14,107,-0.32649101986810536,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,15,30,-0.08719175470673862,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,16,6,0.04962282706014631,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,17,50,-0.28255355494213064,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,18,4,0.22721601268255098,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,19,3,0.37534993661102956,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,20,56,0.030984039278275755,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,21,67,0.07750951751037749,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,22,86,-0.1486543855854769,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,23,5,0.08587841037439181,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,24,15,0.12487598138961897,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,25,14,0.29227634207454434,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,26,92,-0.07541360131710695,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,27,9,0.1632446347705031,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,28,57,-0.14566675859646055,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,29,89,0.29787551688015246,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,30,88,0.19833137731698114,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,31,13,0.3831012077609768,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,32,25,0.0977718396232371,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,33,2,0.3610183853269058,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,34,24,0.21240907316589286,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,35,12,0.3042373101000989,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,36,1,0.23814518360689763,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,37,90,0.28442300066971815,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,38,0,0.04615964394804706,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.0,5.0,21.0,39,23,0.19331497522754837,0.4727473306187197,0.7423820048252561,0.012658198445997384,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,6.0,37.0,0,81,-0.35076210170356487,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,
0.0,0.0,6.0,37.0,1,39,-0.30165232183105783,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 1.0, 1.0, 1.0]"
0.0,0.0,6.0,37.0,2,5,-0.019430646720012212,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9999999765643505, 0.9992279168303162, 0.9998008369451156]"
0.0,0.0,6.0,37.0,3,53,-0.33857902064217915,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9999995396168428, 0.9963055455351866, 0.9992063629637001]"
0.0,0.0,6.0,37.0,4,55,-0.11334850837672572,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9999977814266445, 0.9875162360539365, 0.9950940374481775]"
0.0,0.0,6.0,37.0,5,95,-0.2942533145595093,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9995224812908979, 0.9739363257792442, 0.9935207320587865]"
0.0,0.0,6.0,37.0,6,73,-0.35428934432176495,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.999415978724599, 0.9737068042211984, 0.9846687649873014]"
0.0,0.0,6.0,37.0,7,101,0.32810713483209264,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.999495693352552, 0.9650009144164248, 0.9703499457982817]"
0.0,0.0,6.0,37.0,8,100,0.4865406685694682,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9951274809052673, 0.9653927382889094, 0.9675630721486066]"
0.0,0.0,6.0,37.0,9,99,0.49573972475853423,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9952908157528999, 0.9613416607000128, 0.9573060379901772]"
0.0,0.0,6.0,37.0,10,88,0.49160851011601536,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9945863908048079, 0.9622231534837218, 0.9440668808739467]"
0.0,0.0,6.0,37.0,11,89,0.363022815760351,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9924776579770626, 0.9685255909425795, 0.9258056687076296]"
0.0,0.0,6.0,37.0,12,110,0.3369709746357914,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6844076980367151, 0.9742556515988263, 0.9087266229540388]"
0.0,0.0,6.0,37.0,13,102,0.15513731974112144,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6829204245718801, 0.9447781076720777, 0.49834867722076015]"
0.0,0.0,6.0,37.0,14,90,0.16283255076956848,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6871901042642033, 0.9480414649775918, 0.49033825269332587]"
0.0,0.0,6.0,37.0,15,78,0.1353079747737881,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6767553046511108, 0.9548260227748736, 0.4915520966696513]"
0.0,0.0,6.0,37.0,16,114,0.024483612897168605,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6349138742335099, 0.955522574168585, 0.750827346940128]"
0.0,0.0,6.0,37.0,17,116,-0.050830445458719176,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6389711252436756, 0.9560372038086974, 0.7729637138547514]"
0.0,0.0,6.0,37.0,18,33,-0.2577457453106716,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6336966759797849, 0.9496541383685593, 0.9978309053667994]"
0.0,0.0,6.0,37.0,19,79,-0.12799785349462206,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6322774614874709, 0.9494537019640629, 0.9978403602055065]"
0.0,0.0,6.0,37.0,20,83,-0.30042014700867753,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.6340792603787901, 0.9500204931036578, 0.996666017468861]"
0.0,0.0,6.0,37.0,21,0,-0.18421653851413033,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.983131829041675, 0.8731459365504577, 0.9966941332435806]"
0.0,0.0,6.0,37.0,22,111,0.3648566043883764,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9821604874836412, 0.864580683585162, 0.9960700470656343]"
0.0,0.0,6.0,37.0,23,67,-0.10434395911664068,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9803885778987439, 0.8156622048509019, 0.995798380366403]"
0.0,0.0,6.0,37.0,24,118,-0.08537737697968067,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9987327691085292, 0.8167485540278429, 0.9963987355725968]"
0.0,0.0,6.0,37.0,25,97,-0.21998528848789412,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9987812007268956, 0.8178338408721337, 0.9962445610647923]"
0.0,0.0,6.0,37.0,26,13,-0.15906811776261431,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9986812078149172, 0.7555805182032935, 0.9969407391388228]"
0.0,0.0,6.0,37.0,27,112,0.3313830066669592,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9991176266069206, 0.8080619532937752, 0.9460717754242579]"
0.0,0.0,6.0,37.0,28,57,-0.3869169006993233,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9997530713935148, 0.809284832326981, 0.925144343164264]"
0.0,0.0,6.0,37.0,29,48,-0.39801069491945873,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9835644987545954, 0.8091903068127895, 0.8194737445212926]"
0.0,0.0,6.0,37.0,30,77,0.2982627602984206,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9590795948632674, 0.8083133549664809, 0.8228023311793221]"
0.0,0.0,6.0,37.0,31,8,-0.03485558896411001,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9588515099169139, 0.8088017350135613, 0.8239060576202855]"
0.0,0.0,6.0,37.0,32,69,-0.49951305557046205,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9279904995362318, 0.8624685784361268, 0.9611762882317736]"
0.0,0.0,6.0,37.0,33,6,-0.054683022922891455,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9305086678947986, 0.8389633444205639, 0.9625696564899877]"
0.0,0.0,6.0,37.0,34,75,-0.4143408045569317,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9509565666634741, 0.8354108837059167, 0.9505436121365155]"
0.0,0.0,6.0,37.0,35,61,-0.28770583781949477,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9869129292028622, 0.8351573555084566, 0.9584456627741313]"
0.0,0.0,6.0,37.0,36,36,-0.34064392018040945,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9844083294865087, 0.8338908510358252, 0.9583835995866032]"
0.0,0.0,6.0,37.0,37,20,-0.17076284545431192,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9855684768907421, 0.9089409773350342, 0.9606146650018028]"
0.0,0.0,6.0,37.0,38,16,-0.15857732464889568,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9772022038705916, 0.9407642999515917, 0.9545058337144512]"
0.0,0.0,6.0,37.0,39,23,-0.20506671252683178,0.6078793931615615,0.8369735102820668,0.005751759891629366,0.0,0.0,2.1722072703258326,0.0,0.0,0.0,"[0.0, 0.9770723135585693, 0.9866928099447477, 0.9561416921590751]"
1.0,0.0,6.0,37.0,0,91,-0.02163909083241565,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,1,107,-0.21581719026445184,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,2,15,-0.13596324145168381,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,3,77,0.1467728307672096,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,4,58,-0.25803534493086117,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,5,112,0.1979003855345256,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,6,54,-0.4302752524956177,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,7,25,-0.46486803369824464,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,8,17,0.09615555932371667,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,9,111,0.12062826626549739,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,10,74,-0.10911021224170653,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,11,39,-0.4170640972679668,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,12,113,0.278932186747194,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,13,29,-0.3490108893018296,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,14,90,0.048199685195318254,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,15,92,-0.18170629647045772,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,16,114,0.22955848278580182,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,17,32,-0.28692678293791474,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,18,34,-0.15618137467704823,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,19,110,0.08859221521114957,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,20,76,-0.1425206787569263,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,21,78,-0.08381639580519701,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,22,72,-0.2244782395675115,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,23,12,-0.15319773208397275,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,24,101,0.21141786093672277,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,25,100,0.19045296813549406,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,26,51,-0.3157228304628207,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,27,18,0.071030923717051,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,28,120,-0.2539685902604365,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,29,102,0.23153376769104972,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,30,66,0.14508390293092321,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,31,98,-0.1524212044582373,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,32,103,0.09393081154866711,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,33,44,0.09670081609452996,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,34,104,-0.13403994729314006,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,35,99,0.11397241340411557,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,36,6,0.5007422443379228,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,37,7,0.44366176688286296,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,38,5,0.40624482698429576,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,6.0,37.0,39,8,0.3592445877508589,0.5321640518756351,0.7993001380288524,0.021044253205695123,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,0,120,0.042979283584153344,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,1,27,-0.028002515006741502,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,2,104,0.03823631820825368,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,3,10,-0.186897470523483,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,4,35,-0.07837080149619174,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,5,119,0.11379074299867686,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,6,73,-0.16894785578000726,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,7,93,0.2115664117393138,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,8,82,0.1670248429050165,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,9,92,0.46470485692837704,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,10,87,-0.11044298923361057,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,11,103,0.3508596828652579,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,12,109,-0.059489267721547945,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,13,81,0.4101275379179252,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,14,91,0.4955949570952305,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,15,102,0.4579846146935628,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.0,6.0,37.0,16,80,0.4606950261873206,0.5294574875762803,0.5493507692499887,0.010216203709079979,0.0,0.0,0.0,0.0,0.0,0.0,
